restaurant_id,restaurant_key,restaurant_name,category,location,address,price_range,overall_rating,review_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,reviewer_name,source,source_restaurant_id,aspect_sentiments,aspect_mentions,price_level,price_band,category_primary,review_text_normalized,restaurant_name_normalized,category_normalized,review_language,word_count,char_count,avg_word_length,sentiment_comida,sentiment_comida_score,sentiment_servicio,sentiment_servicio_score,sentiment_precio,sentiment_precio_score,sentiment_ambiente,sentiment_ambiente_score,mentions_comida,mentions_servicio,mentions_precio,mentions_ambiente,cluster,cluster_name
r_b7b19804c4,katane pizza costa del este,Katané Pizza Costa del Este,"Italiana, Pizzeria",Costa del Este,Downtown Plaza Local n°6  - Costa del Este,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.4,"Estuvo muy rica la comida , buena porción por el precio , y el personal súper amable me gusta también mucho la variedad del menú .",2026-07-07,Duphrey J.,degusta,dg_108622,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,"rica comida , buena porcion precio , personal super amable gusta tambien variedad menu .",katane pizza costa del este,"italiana, pizzeria",spanish,26,130,4.038461538461538,positive,1.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,True,False,0,Los mas comentados
r_b7b19804c4,katane pizza costa del este,Katané Pizza Costa del Este,"Italiana, Pizzeria",Costa del Este,Downtown Plaza Local n°6  - Costa del Este,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.4,"las pizzas, regulares y familiares y las pastas tienen una excelente calidad., extremadamente recomendable al igual que la de San Francisco. la relación prd lo y calidad es muy buena. Hay parking.",2026-07-03,Jorge R.,degusta,dg_108622,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,"pizzas, regulares familiares pastas excelente calidad., extremadamente recomendable igual san francisco. relacion prd calidad buena. parking.",katane pizza costa del este,"italiana, pizzeria",spanish,32,196,5.15625,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,False,False,False,False,0,Los mas comentados
r_b7b19804c4,katane pizza costa del este,Katané Pizza Costa del Este,"Italiana, Pizzeria",Costa del Este,Downtown Plaza Local n°6  - Costa del Este,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.4,Todo muy bueno atención ees lo máximo y la. Comida en. Particular. La. Pasta deliciosa el jefe nos regaló un dulce. Bigne Y ni le cuento lo bueno en fin. Lo recomiendo y regresaré la foto no la hice. Pero regresaré. Para. La foto !!!!,2026-05-22,Milena P.,degusta,dg_108622,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,bueno atencion ees maximo la. comida en. particular. la. pasta deliciosa jefe regalo dulce. bigne cuento bueno fin. recomiendo regresare foto hice. regresare. para. foto !!!!,katane pizza costa del este,"italiana, pizzeria",spanish,45,234,4.222222222222222,positive,1.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,False,False,0,Los mas comentados
r_b7b19804c4,katane pizza costa del este,Katané Pizza Costa del Este,"Italiana, Pizzeria",Costa del Este,Downtown Plaza Local n°6  - Costa del Este,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.4,"Sucursal de Vía Argenta, muy acojedora, excelente lasagña, las pizzas son deliciosas, sobre todo la de salmó, full recomenddo. La vieja confiable",2026-04-28,Javier A.,degusta,dg_108622,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,"sucursal via argenta, acojedora, excelente lasagna, pizzas deliciosas, salmo, full recomenddo. vieja confiable",katane pizza costa del este,"italiana, pizzeria",spanish,22,145,5.636363636363637,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,False,False,False,False,0,Los mas comentados
r_b7b19804c4,katane pizza costa del este,Katané Pizza Costa del Este,"Italiana, Pizzeria",Costa del Este,Downtown Plaza Local n°6  - Costa del Este,Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.4,"Katané siempre es un must go. Comida 100 italiana, riquisima, y esta vez tuvo un plus por el servicio de Obidio! Excelente atencion y conversacion en todo momento. Ademas, nos dieron un postre cortesia de la casa sin nosotros esperarlo. Como mencionaria nuestro amigo Obidio, el salmon en cama de ravioli es el platillo que representa a Katané!",2026-04-19,Valerie H.,degusta,dg_108622,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,"katane siempre must go. comida 100 italiana, riquisima, vez plus servicio obidio! excelente atencion conversacion momento. ademas, dieron postre cortesia casa esperarlo. mencionaria amigo obidio, salmon cama ravioli platillo representa katane!",katane pizza costa del este,"italiana, pizzeria",spanish,58,344,4.948275862068965,neutral,0.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,False,False,0,Los mas comentados
r_c923c612ee,botanica pizza coco del mar,Botánica Pizza Coco del Mar,"Italiana, Pizzeria",Coco del Mar,"The Plaza, Vía Cincuentenario, Planta baja local 1 - Coco del Mar",Desde $25 hasta $35,4.6,5.0,4.6,4.5,4.6,el filete de pollo parmesano es muy rico. tiene un crispy rico y la salsa bien rica. probamos las croquetas de queso. bien ricas también,2026-07-18,Joshua H.,degusta,dg_101676,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",3.0,$$$ ($25-$35),Italiana,filete pollo parmesano rico. crispy rico salsa bien rica. probamos croquetas queso. bien ricas tambien,botanica pizza coco del mar,"italiana, pizzeria",spanish,25,136,4.48,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_c923c612ee,botanica pizza coco del mar,Botánica Pizza Coco del Mar,"Italiana, Pizzeria",Coco del Mar,"The Plaza, Vía Cincuentenario, Planta baja local 1 - Coco del Mar",Desde $25 hasta $35,4.6,5.0,4.6,4.5,4.6,"Una lástima que un lugar con tan buena cocina tenga un servicio deficiente. La comida estuvo deliciosa y el ambiente es agradable, pero la atención fue fría . Para que la experiencia sea completa, no basta con cocinar bien el trato al cliente también cuenta.",2026-07-13,Ian F.,degusta,dg_101676,"{'comida': 'positive', 'servicio': 'negative', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}",3.0,$$$ ($25-$35),Italiana,"lastima lugar tan buena cocina servicio deficiente. comida deliciosa ambiente agradable, atencion fria . experiencia completa, basta cocinar bien trato cliente tambien cuenta.",botanica pizza coco del mar,"italiana, pizzeria",spanish,45,258,4.755555555555556,positive,1.0,negative,-1.0,neutral,0.0,positive,1.0,True,True,True,True,0,Los mas comentados
r_c923c612ee,botanica pizza coco del mar,Botánica Pizza Coco del Mar,"Italiana, Pizzeria",Coco del Mar,"The Plaza, Vía Cincuentenario, Planta baja local 1 - Coco del Mar",Desde $25 hasta $35,4.6,5.0,4.6,4.5,4.6,"excelente lugar con muy buen ambiente. todas las entradas en el menú deliciosas y siempre con una recomendación fuera del menú, que también vale la pena. recomendado!",2026-07-08,Santiago C.,degusta,dg_101676,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}",3.0,$$$ ($25-$35),Italiana,"excelente lugar buen ambiente. todas entradas menu deliciosas siempre recomendacion menu, tambien vale pena. recomendado!",botanica pizza coco del mar,"italiana, pizzeria",spanish,27,166,5.185185185185185,positive,1.0,neutral,0.0,positive,1.0,positive,1.0,True,False,True,True,0,Los mas comentados
r_c923c612ee,botanica pizza coco del mar,Botánica Pizza Coco del Mar,"Italiana, Pizzeria",Coco del Mar,"The Plaza, Vía Cincuentenario, Planta baja local 1 - Coco del Mar",Desde $25 hasta $35,4.6,5.0,4.6,4.5,4.6,"La comida deliciosa como siempre. Pedí un risotto di manzo que me encantó. Y también pedimos una milanesa a la parmesana con ensalada, el aderezo de la ensalada estaba delicioso. Opciones muy recomendables ",2026-07-06,Analisa M.,degusta,dg_101676,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",3.0,$$$ ($25-$35),Italiana,"comida deliciosa siempre. pedi risotto di manzo encanto. tambien pedimos milanesa parmesana ensalada, aderezo ensalada delicioso. opciones recomendables",botanica pizza coco del mar,"italiana, pizzeria",spanish,33,206,5.242424242424242,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_c923c612ee,botanica pizza coco del mar,Botánica Pizza Coco del Mar,"Italiana, Pizzeria",Coco del Mar,"The Plaza, Vía Cincuentenario, Planta baja local 1 - Coco del Mar",Desde $25 hasta $35,4.6,5.0,4.6,4.5,4.6,"Buena atención. Nos encantó la entrada de barata con shitake, fresas, mañaron y rugula. La crispy bacon es mejor sin mucho tomate confitado",2026-07-05,Maria G.,degusta,dg_101676,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': False}",3.0,$$$ ($25-$35),Italiana,"buena atencion. encanto entrada barata shitake, fresas, manaron rugula. crispy bacon mejor tomate confitado",botanica pizza coco del mar,"italiana, pizzeria",spanish,23,139,5.086956521739131,neutral,0.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,True,False,0,Los mas comentados
r_6505b9cbcb,gemma alta pasticceria italiana,Gemma Alta Pasticceria Italiana,Italiana,San Francisco,"Av. 5B Sur, Edificio Veinte, Al lado de Pizza Verace - San Francisco",Hasta $15,4.8,5.0,4.8,4.8,4.6,Las mejores pizzetas que he probado deliciosas ... El ambiente es muy agradable para ir comer. Los almuerzos también son muy buenos y los dulces también. El cafe excelente.,2026-06-16,Vitiello E.,degusta,dg_109489,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",1.0,$ (hasta $15),Italiana,mejores pizzetas probado deliciosas ... ambiente agradable ir comer. almuerzos tambien buenos dulces tambien. cafe excelente.,gemma alta pasticceria italiana,italiana,spanish,29,172,4.965517241379311,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,False,True,0,Los mas comentados
r_6505b9cbcb,gemma alta pasticceria italiana,Gemma Alta Pasticceria Italiana,Italiana,San Francisco,"Av. 5B Sur, Edificio Veinte, Al lado de Pizza Verace - San Francisco",Hasta $15,4.8,5.0,4.8,4.8,4.6,"Me encanta! El capuchino con pistacho es un must , los postres muy buenos. La atención es muy buena. Recomendadisimo para ir en familia, pareja o con amigos.",2026-06-14,Jayleen F.,degusta,dg_109489,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Italiana,"encanta! capuchino pistacho must , postres buenos. atencion buena. recomendadisimo ir familia, pareja amigos.",gemma alta pasticceria italiana,italiana,spanish,28,157,4.642857142857143,positive,1.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,False,False,0,Los mas comentados
r_6505b9cbcb,gemma alta pasticceria italiana,Gemma Alta Pasticceria Italiana,Italiana,San Francisco,"Av. 5B Sur, Edificio Veinte, Al lado de Pizza Verace - San Francisco",Hasta $15,4.8,5.0,4.8,4.8,4.6,"sencillamente espectacular, de los mejores tiramisu que he comido en el punto perfecto, llegamos muy tarde así que no pudimos probar varias cosas, pero muy recomendado el cappuccino con pistachio.",2026-06-12,Luz C.,degusta,dg_109489,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Italiana,"sencillamente espectacular, mejores tiramisu comido punto perfecto, llegamos tarde asi pudimos probar varias cosas, recomendado cappuccino pistachio.",gemma alta pasticceria italiana,italiana,spanish,30,196,5.566666666666666,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_6505b9cbcb,gemma alta pasticceria italiana,Gemma Alta Pasticceria Italiana,Italiana,San Francisco,"Av. 5B Sur, Edificio Veinte, Al lado de Pizza Verace - San Francisco",Hasta $15,4.8,5.0,4.8,4.8,4.6,Una pastelería llena de sabor. Sí te encanta tomarte un buen cafe con algo dulce este el lugar para ir. El tiramisu espectacular y los cannolis también.,2026-05-31,Michelle O.,degusta,dg_109489,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",1.0,$ (hasta $15),Italiana,pasteleria llena sabor. si encanta tomarte buen cafe dulce lugar ir. tiramisu espectacular cannolis tambien.,gemma alta pasticceria italiana,italiana,spanish,27,152,4.666666666666667,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,False,True,0,Los mas comentados
r_6505b9cbcb,gemma alta pasticceria italiana,Gemma Alta Pasticceria Italiana,Italiana,San Francisco,"Av. 5B Sur, Edificio Veinte, Al lado de Pizza Verace - San Francisco",Hasta $15,4.8,5.0,4.8,4.8,4.6,"Hoy probe otro exclusivo de Gemma! Un cannoli de ricotta di palermo, delicioso balance de textura entre el cannoli, ricotta y trozos de chocolota oscuro, sutil dulce y genial acompañado de un café!",2026-05-30,Douglas C.,degusta,dg_109489,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Italiana,"hoy probe exclusivo gemma! cannoli ricotta di palermo, delicioso balance textura cannoli, ricotta trozos chocolota oscuro, sutil dulce genial acompanado cafe!",gemma alta pasticceria italiana,italiana,spanish,33,197,5.0,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_86d9b84d67,maguro,Maguro,"Asiática, Japonesa",Marbella,"Calle 53, Centro Comercial Florida, al lado de Rock Burger - Marbella",Más de $35,4.7,5.0,4.7,4.7,4.6,"Mis favoritos son el sashimi y el sushi, que siempre llegan impecables y con pescado muy fresco. Si eres amante de los rolls, tienen una gran variedad para todos los gustos, y las entradas también valen mucho la pena, especialmente los tiraditos y los camarones tempura. Si prefieres un plato caliente, el arroz frito y los noodles son muy buena opción.",2026-07-15,Michelle O.,degusta,dg_103951,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}",4.0,$$$$ (mas de $35),Asiática,"favoritos sashimi sushi, siempre llegan impecables pescado fresco. si amante rolls, gran variedad gustos, entradas tambien valen pena, especialmente tiraditos camarones tempura. si prefieres plato caliente, arroz frito noodles buena opcion.",maguro,"asiatica, japonesa",spanish,61,353,4.80327868852459,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,True,False,2,Destacan por la comida
r_86d9b84d67,maguro,Maguro,"Asiática, Japonesa",Marbella,"Calle 53, Centro Comercial Florida, al lado de Rock Burger - Marbella",Más de $35,4.7,5.0,4.7,4.7,4.6,"Excelente restaurante, comida deliciosa y se nota que usan ingredientes de calidad. El menu de sushi es pequeño, pero el mejor que he probado.",2026-07-09,Farid E.,degusta,dg_103951,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",4.0,$$$$ (mas de $35),Asiática,"excelente restaurante, comida deliciosa nota usan ingredientes calidad. menu sushi pequeno, mejor probado.",maguro,"asiatica, japonesa",spanish,24,142,4.958333333333333,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,2,Destacan por la comida
r_86d9b84d67,maguro,Maguro,"Asiática, Japonesa",Marbella,"Calle 53, Centro Comercial Florida, al lado de Rock Burger - Marbella",Más de $35,4.7,5.0,4.7,4.7,4.6,Uff la comida súper buena Nada como el dinamita roll y los exámenes picantes !! Me encantó tienen un salón vip especial para eventos,2026-07-09,Estefania G.,degusta,dg_103951,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",4.0,$$$$ (mas de $35),Asiática,uff comida super buena dinamita roll examenes picantes !! encanto salon vip especial eventos,maguro,"asiatica, japonesa",spanish,24,132,4.541666666666667,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,2,Destacan por la comida
r_86d9b84d67,maguro,Maguro,"Asiática, Japonesa",Marbella,"Calle 53, Centro Comercial Florida, al lado de Rock Burger - Marbella",Más de $35,4.7,4.0,4.7,4.7,4.6,"Buena atención al cliente, buena presentación de los platos pero algunos tuvieron falla en el sentido que venían con una piedra para calentar pero no se mantuvo caliente suficiente tiempo y la comida se enfriaba antes de tiempo. La experiencia del bbq estuvo interesante, buenisimo para interactuar con la familia, pero si vas con hambre puede ser un poco desesperante esperar a que se haga  el ambiente estuvo bueno pero un poco oscuro para mi gusto fui de día de pronto de noche sea mejor.",2026-06-22,Kelly S.,degusta,dg_103951,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}",4.0,$$$$ (mas de $35),Asiática,"buena atencion cliente, buena presentacion platos falla venian piedra calentar mantuvo caliente suficiente tiempo comida enfriaba tiempo. experiencia bbq interesante, buenisimo interactuar familia, si vas hambre puede ser desesperante esperar haga ambiente bueno oscuro gusto dia pronto noche mejor.",maguro,"asiatica, japonesa",spanish,85,491,4.776470588235294,neutral,0.0,positive,1.0,neutral,0.0,positive,1.0,True,True,False,True,2,Destacan por la comida
r_86d9b84d67,maguro,Maguro,"Asiática, Japonesa",Marbella,"Calle 53, Centro Comercial Florida, al lado de Rock Burger - Marbella",Más de $35,4.7,4.0,4.7,4.7,4.6,"estaba bien, pero creo ha perdido un poco en general. Creo también que es muy caro es relación con la comida.",2026-06-22,manolito1809,degusta,dg_103951,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}",4.0,$$$$ (mas de $35),Asiática,"bien, creo perdido general. creo tambien caro relacion comida.",maguro,"asiatica, japonesa",spanish,21,109,4.238095238095238,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,True,False,2,Destacan por la comida
r_ae87ab793a,hamburguesas vaqueras tumba muerto,Hamburguesas Vaqueras Tumba Muerto,Americana,Tumba Muerto,Plaza Vaquera University - Tumba Muerto,Hasta $15,4.4,4.0,4.4,3.1,3.5,"La calidad de la carne y el pan excelente, en sabor igual y punto a destacar es el nivel de sal perfecto ni salado ni simple,lo único que me quedé con ganas de probar la Oklahoma por falta de cebollas,pero lo que pedimos todo estaba buenísimo.",2026-02-24,Made G.,degusta,dg_108653,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Americana,"calidad carne pan excelente, sabor igual punto destacar nivel sal perfecto salado simple,lo unico quede ganas probar oklahoma falta cebollas,pero pedimos buenisimo.",hamburguesas vaqueras tumba muerto,americana,spanish,46,243,4.304347826086956,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_ae87ab793a,hamburguesas vaqueras tumba muerto,Hamburguesas Vaqueras Tumba Muerto,Americana,Tumba Muerto,Plaza Vaquera University - Tumba Muerto,Hasta $15,4.4,4.0,4.4,3.1,3.5,la onion siempre serà una de mis go to burger!! fui al auto rápido y es una genialidad!! la verdad que debería haber muchos más vaqueras!,2025-12-08,Ramses D.,degusta,dg_108653,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': False, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Americana,onion siempre sera go to burger!! auto rapido genialidad!! verdad deberia haber mas vaqueras!,hamburguesas vaqueras tumba muerto,americana,spanish,26,137,4.307692307692308,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,False,False,False,False,0,Los mas comentados
r_ae87ab793a,hamburguesas vaqueras tumba muerto,Hamburguesas Vaqueras Tumba Muerto,Americana,Tumba Muerto,Plaza Vaquera University - Tumba Muerto,Hasta $15,4.4,4.0,4.4,3.1,3.5,"Nuestra experiencia en Nación Sushi fue increíble. Probamos la Pizza de Salmón y el Sushi Roll Cómodo Crocante, y ambos platos superaron nuestras expectativas. Los sabores estaban perfectamente equilibrados, y la calidad de los ingredientes fue evidente en cada bocado. Además, el ambiente y la atención hicieron que nuestra visita fuera aún más agradable. ¡Definitivamente volveremos para seguir explorando su delicioso menú!",2024-11-26,Jorge A.,degusta,dg_108653,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}",1.0,$ (hasta $15),Americana,"experiencia nacion sushi increible. probamos pizza salmon sushi roll comodo crocante, ambos platos superaron expectativas. sabores perfectamente equilibrados, calidad ingredientes evidente cada bocado. ademas, ambiente atencion hicieron visita aun mas agradable. ¡definitivamente volveremos seguir explorando delicioso menu!",hamburguesas vaqueras tumba muerto,americana,spanish,62,426,5.887096774193548,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,True,False,True,0,Los mas comentados
r_ae87ab793a,hamburguesas vaqueras tumba muerto,Hamburguesas Vaqueras Tumba Muerto,Americana,Tumba Muerto,Plaza Vaquera University - Tumba Muerto,Hasta $15,4.4,4.0,4.4,3.1,3.5,buenas hambueguesas no tengo queja cada vez que voy esta súper bueno todo buena porción y buenos precios full recomendado,2024-09-22,Melquis Diaz,degusta,dg_108653,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}",1.0,$ (hasta $15),Americana,buenas hambueguesas queja cada vez voy super bueno buena porcion buenos precios full recomendado,hamburguesas vaqueras tumba muerto,americana,spanish,20,121,5.1,positive,1.0,neutral,0.0,positive,1.0,neutral,0.0,True,False,True,False,0,Los mas comentados
r_ae87ab793a,hamburguesas vaqueras tumba muerto,Hamburguesas Vaqueras Tumba Muerto,Americana,Tumba Muerto,Plaza Vaquera University - Tumba Muerto,Hasta $15,4.4,5.0,4.4,3.1,3.5,"de todas las vaqueras, esta es donde menos amables han sido, su comida como siempre buena, buko y barata. Me gusta que no cambian los sabores según sucursal.",2024-02-09,Ramses D.,degusta,dg_108653,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': False}",1.0,$ (hasta $15),Americana,"todas vaqueras, menos amables sido, comida siempre buena, buko barata. gusta cambian sabores segun sucursal.",hamburguesas vaqueras tumba muerto,americana,spanish,28,157,4.642857142857143,positive,1.0,neutral,0.0,positive,1.0,neutral,0.0,True,True,True,False,0,Los mas comentados
r_a3f7332bfa,hamburguesas vaqueras san francisco,Hamburguesas Vaqueras San Francisco,Americana,San Francisco,Calle 50 y Calle 70 Este. En frente a La Iglesia de Guadalupe - San Francisco,Hasta $15,4.1,4.0,4.1,3.9,3.9,had a double burger great price amazing service not bad at all place was clean get more amazing and fun reviews,2026-05-27,John B.,degusta,dg_106388,"{'comida': 'positive', 'servicio': 'negative', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': True}",1.0,$ (hasta $15),Americana,had double burger great price amazing service not bad at all place was clean get more amazing and fun reviews,hamburguesas vaqueras san francisco,americana,english,21,111,4.333333333333333,positive,1.0,negative,-1.0,positive,1.0,positive,1.0,False,True,True,True,0,Los mas comentados
r_a3f7332bfa,hamburguesas vaqueras san francisco,Hamburguesas Vaqueras San Francisco,Americana,San Francisco,Calle 50 y Calle 70 Este. En frente a La Iglesia de Guadalupe - San Francisco,Hasta $15,4.1,5.0,4.1,3.9,3.9,"Se nota la mejora en todo desde sus locales, más cuidados y agradables, hasta un menú más variado y mejor pensado. El sabor sigue siendo auténtico y bueno como desde el primer día, pero ahora con un nivel superior. El nuevo pan marca una gran diferencia y los nuevos combos son un excelente acierto. Da gusto ver cuando una marca escucha, evoluciona y mantiene su esencia. ¡Gracias por seguir mejorando! ",2026-01-30,Michael C.,degusta,dg_106388,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",1.0,$ (hasta $15),Americana,"nota mejora locales, mas cuidados agradables, menu mas variado mejor pensado. sabor sigue siendo autentico bueno primer dia, ahora nivel superior. nuevo pan marca gran diferencia nuevos combos excelente acierto. da gusto ver marca escucha, evoluciona mantiene esencia. ¡gracias seguir mejorando!",hamburguesas vaqueras san francisco,americana,spanish,70,404,4.771428571428571,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_a3f7332bfa,hamburguesas vaqueras san francisco,Hamburguesas Vaqueras San Francisco,Americana,San Francisco,Calle 50 y Calle 70 Este. En frente a La Iglesia de Guadalupe - San Francisco,Hasta $15,4.1,4.0,4.1,3.9,3.9,"La promo VaqueBox está muy buena. Por 20 son 4 hamburguesas, 4 papas, 4 sodas y 8 alitas. Alcanza para 4 o 23 con mucha hambre. La atención fue bastante buena y diligente. Buena relación calidad y precio.",2025-08-17,Oscar D.,degusta,dg_106388,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': False}",1.0,$ (hasta $15),Americana,"promo vaquebox buena. 20 4 hamburguesas, 4 papas, 4 sodas 8 alitas. alcanza 4 23 mucha hambre. atencion bastante buena diligente. buena relacion calidad precio.",hamburguesas vaqueras san francisco,americana,spanish,38,204,4.394736842105263,positive,1.0,positive,1.0,positive,1.0,neutral,0.0,False,True,True,False,0,Los mas comentados
r_a3f7332bfa,hamburguesas vaqueras san francisco,Hamburguesas Vaqueras San Francisco,Americana,San Francisco,Calle 50 y Calle 70 Este. En frente a La Iglesia de Guadalupe - San Francisco,Hasta $15,4.1,4.0,4.1,3.9,3.9,"Para hamburguesas populares son excelentes, con buen sabor, de buen tamaño, precios economicos, si buscas un fast food nacional, el lugar tiene buen ambiente, ya que tiene un área con aire acondicionado.",2025-02-16,Stephanie I.,degusta,dg_106388,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}",1.0,$ (hasta $15),Americana,"hamburguesas populares excelentes, buen sabor, buen tamano, precios economicos, si buscas fast food nacional, lugar buen ambiente, area aire acondicionado.",hamburguesas vaqueras san francisco,americana,spanish,32,203,5.375,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,True,True,0,Los mas comentados
